# timestamp estimated_time_lag buffer_size move_status
1624428109.07186842 0.737012 2 8
1624428109.22182941 0.737012 2 1
1624428109.27184296 0.737012 2 1
1624428109.42201447 0.737012 2 1
1624428109.5220139 0.737012 2 1
1624428109.62201619 0.737012 3 8
1624428109.72196937 0.737012 4 8
1624428109.82185578 0.737012 4 1
1624428109.92182827 0.640681 0 8
1624428109.9719069 0.640681 1 8
1624428110.07184529 0.640681 1 1
1624428110.22181773 0.640681 1 1
1624428110.2718451 0.640681 1 1
1624428110.4220686 0.640681 1 1
1624428110.52201605 0.640681 1 1
1624428110.57201886 0.640681 2 8
1624428110.67201352 0.640681 3 8
1624428110.77201533 0.640681 4 8
1624428110.92183375 0.640681 4 1
1624428110.9719727 0.640681 4 1
1624428111.07187414 0.640681 4 1
1624428111.22181916 0.640681 4 1
1624428111.27187109 0.640681 4 1
1624428111.3720417 0.640681 4 1
1624428111.52197146 0.640681 4 1
1624428111.57203984 0.640681 4 1
1624428111.72197127 0.640681 4 1
1624428111.77204347 0.640681 4 1
1624428111.87200642 0.640681 4 1
1624428111.97183394 0.640681 4 1
1624428112.07184815 0.640681 4 1
1624428112.22181964 0.640681 4 1
1624428112.27185178 0.640681 4 1
1624428112.4219172 0.640681 4 1
1624428112.47204399 0.640681 4 1
1624428112.57202888 0.640681 4 1
1624428112.72196984 0.640681 4 1
1624428112.77202249 0.640681 4 1
1624428112.87188458 0.640681 4 1
1624428112.97183895 0.640681 4 1
1624428113.07186651 0.640681 4 1
1624428113.22181606 0.640681 4 1
1624428113.27187657 0.640681 4 1
1624428113.42196965 0.640681 4 1
1624428113.52196646 0.640681 4 1
1624428113.5720408 0.640681 4 1
1624428113.67202282 0.640681 4 1
1624428113.77202559 0.640681 4 1
1624428113.87184834 0.640681 4 1
1624428113.97183752 0.640681 4 1
1624428114.07191467 0.640681 4 1
1624428114.22187376 0.640681 4 1
1624428114.27185154 0.640681 4 1
1624428114.37203813 0.640681 4 1
1624428114.52201891 0.640681 4 1
1624428114.62210798 0.640681 0 8
1624428114.67223072 0.640681 0 1
1624428114.77224398 0.640681 0 1
1624428114.87184787 0.640681 0 1
1624428114.97185516 0.640681 0 1
1624428115.07186723 0.640681 0 1
1624428115.22182226 0.640681 1 8
1624428115.27189541 0.640681 2 8
1624428115.37197757 0.640681 3 8
1624428115.47237492 0.640681 4 8
1624428115.57202482 0.601502 0 8
1624428115.6720171 0.601502 0 1
1624428115.77202058 0.601502 0 1
1624428115.87203336 0.601502 0 1
1624428115.97184682 0.601502 0 1
1624428116.07186794 0.601502 0 1
1624428116.22182345 0.601502 0 1
1624428116.2718544 0.601502 0 1
1624428116.42184281 0.601502 0 1
1624428116.47200537 0.601502 0 1
1624428116.57202005 0.601502 1 8
1624428116.67201591 0.601502 1 1
1624428116.77202463 0.601502 1 1
1624428116.87187314 0.601502 1 1
1624428116.9718442 0.601502 1 1
1624428117.07186508 0.601502 1 1
1624428117.22182393 0.601502 1 1
1624428117.27189922 0.601502 1 1
1624428117.42184377 0.601502 1 1
1624428117.47203326 0.601502 2 8
1624428117.57244015 0.601502 3 8
1624428117.672014 0.601502 4 8
1624428117.77201104 0.601502 0 8
1624428117.87193179 0.601502 1 8
1624428117.97183943 0.601502 2 8
1624428118.07186031 0.601502 3 8
1624428118.17252779 0.601502 4 8
1624428118.27184105 0.601502 4 1
1624428118.42183208 0.601502 4 1
1624428118.52201462 0.601502 4 1
1624428118.57203674 0.601502 4 1
1624428118.7220118 0.601502 0 8
1624428118.77202106 0.601502 0 1
1624428118.87187815 0.601502 0 1
1624428118.97184038 0.601502 1 8
1624428119.07186604 0.601502 2 8
1624428119.22183108 0.601502 3 8
1624428119.27184987 0.601502 4 8
1624428119.4219656 0.570477 0 8
1624428119.52196527 0.570477 1 8
1624428119.57203388 0.570477 2 8
1624428119.67201757 0.570477 3 8
1624428119.77201414 0.570477 4 8
1624428119.87186694 0.570477 0 8
1624428119.97185421 0.570477 0 1
1624428120.07188487 0.570477 0 1
1624428120.22181702 0.570477 0 1
1624428120.27185941 0.570477 0 1
1624428120.42183065 0.570477 0 1
1624428120.52237225 0.570477 1 8
1624428120.57213759 0.570477 2 8
1624428120.67201257 0.570477 3 8
1624428120.77202463 0.570477 4 8
1624428120.87197065 0.570477 0 8
1624428120.97184134 0.570477 0 1
1624428121.07184458 0.570477 0 1
1624428121.22181988 0.570477 0 1
1624428121.27185035 0.570477 0 1
1624428121.42197776 0.570477 0 1
1624428121.52197003 0.570477 0 1
1624428121.57204294 0.570477 0 1
1624428121.6725421 0.570477 1 8
1624428121.77215576 0.570477 2 8
1624428121.87189031 0.570477 3 8
1624428121.97183824 0.570477 4 8
1624428122.07197833 0.570477 0 8
1624428122.17184997 0.570477 0 1
1624428122.27188993 0.570477 0 1
1624428122.42184424 0.570477 0 1
1624428122.5219636 0.570477 0 1
1624428122.57201195 0.570477 0 1
1624428122.7219851 0.570477 0 1
1624428122.77205253 0.570477 0 1
1624428122.92182636 0.570477 0 1
1624428122.9718442 0.570477 0 1
1624428123.0718658 0.570477 1 8
1624428123.22187352 0.570477 1 1
1624428123.27184463 0.570477 1 1
1624428123.37270474 0.570477 1 1
1624428123.52262473 0.570477 1 1
1624428123.62243843 0.570477 1 1
1624428123.72196102 0.570477 1 1
1624428123.8219502 0.570477 1 1
1624428123.87220049 0.570477 1 1
1624428123.97183037 0.570477 1 1
1624428124.0718751 0.570477 1 1
1624428124.22181964 0.570477 1 1
1624428124.27184796 0.570477 1 1
1624428124.37208819 0.570477 1 1
1624428124.52196217 0.570477 1 1
1624428124.62196589 0.570477 1 1
1624428124.72197795 0.570477 1 1
1624428124.82182932 0.570477 1 0
1624428124.92182255 0.570477 1 1
1624428125.02182651 0.570477 1 1
1624428125.07187009 0.570477 1 1
1624428125.22182202 0.570477 1 1
1624428125.27185535 0.570477 1 1
1624428125.37188506 0.570477 1 1
1624428125.52198124 0.570477 1 1
1624428125.62191391 0.570477 1 1
1624428125.72196984 0.570477 1 1
1624428125.77202249 0.570477 1 1
1624428125.92183018 0.570477 1 1
1624428126.0218451 0.570477 1 1
1624428126.07185173 0.570477 1 1
1624428126.22181988 0.570477 1 1
1624428126.27184129 0.570477 1 1
1624428126.37198544 0.570477 1 1
1624428126.52194214 0.570477 1 1
1624428126.57201052 0.570477 1 1
1624428126.72193646 0.570477 1 1
1624428126.82182264 0.570477 1 1
1624428126.92184067 0.570477 1 1
1624428126.97185636 0.570477 1 1
1624428127.0718298 0.570477 1 1
1624428127.22182655 0.570477 1 1
1624428127.27185559 0.570477 1 1
1624428127.42184758 0.570477 1 1
1624428127.52250028 0.570477 1 1
1624428127.62201762 0.570477 1 1
